20901,POS消费,地点12,文印中心,2014/09/01 01:05:17,0.5,196.11
20901,POS消费,地点629,开水,2014/09/01 07:31:17,0.01,196.1
20901,POS消费,地点248,超市,2014/09/01 07:46:06,2.9,193.2
20901,POS消费,地点232,食堂,2014/09/01 07:47:07,0.7,192.5
20901,POS消费,地点247,食堂,2014/09/01 12:00:35,10.0,182.5
20901,POS消费,地点203,食堂,2014/09/01 17:50:45,10.0,172.5
20901,POS消费,地点1486,淋浴,2014/09/01 21:17:00,0.1,172.4
20901,POS消费,地点778,淋浴,2014/09/01 23:22:22,0.1,171.8
20901,POS消费,地点1485,淋浴,2014/09/01 23:22:35,0.7,171.1
20901,POS消费,地点232,食堂,2014/09/02 08:04:07,3.8,167.3
20901,POS消费,地点680,开水,2014/09/02 10:01:20,0.01,167.29
20901,POS消费,地点193,食堂,2014/09/02 11:59:04,10.0,157.29
20901,POS消费,地点277,食堂,2014/09/02 11:59:49,3.0,154.29
20901,POS消费,地点796,开水,2014/09/02 15:10:08,0.01,154.28
20901,POS消费,地点629,开水,2014/09/02 16:31:30,0.01,154.27
20901,POS消费,地点1551,食堂,2014/09/02 17:34:37,25.2,129.07
20901,POS消费,地点1551,食堂,2014/09/02 17:35:06,10.6,118.47
20901,POS消费,地点217,食堂,2014/09/02 17:58:11,12.0,106.47
20901,POS消费,地点628,淋浴,2014/09/02 23:06:42,0.1,106.37
20901,POS消费,地点631,淋浴,2014/09/02 23:07:00,0.1,106.27
20901,POS消费,地点631,淋浴,2014/09/02 23:07:26,0.1,106.17
20901,POS消费,地点628,淋浴,2014/09/02 23:07:51,0.1,106.07
20901,POS消费,地点548,淋浴,2014/09/02 23:18:29,0.5,105.57
20901,POS消费,地点91,校车,2014/09/03 07:57:17,3.3,102.27
20901,POS消费,地点232,食堂,2014/09/03 07:58:59,0.5,101.77
20901,POS消费,地点192,超市,2014/09/03 11:28:52,14.0,87.77
20901,POS消费,地点91,校车,2014/09/03 11:32:46,9.1,78.67
20901,POS消费,地点91,校车,2014/09/03 11:33:18,8.9,69.77
20901,POS消费,地点91,校车,2014/09/03 11:33:54,9.0,60.77
20901,卡充值,,,2014/09/03 11:40:30,100.0,160.77
20901,POS消费,地点168,食堂,2014/09/03 17:52:12,5.5,155.27
20901,POS消费,地点204,食堂,2014/09/03 17:54:44,6.0,149.27
20901,POS消费,地点21,开水,2014/09/04 08:22:24,5.1,143.47
20901,POS消费,地点673,开水,2014/09/04 09:47:09,0.01,143.46
20901,POS消费,地点148,开水,2014/09/04 12:11:55,0.01,143.45
20901,POS消费,地点203,食堂,2014/09/04 18:02:11,10.0,133.45
20901,POS消费,地点204,食堂,2014/09/04 18:06:50,1.0,132.45
20901,POS消费,地点195,超市,2014/09/04 22:29:25,3.5,128.95
20901,POS消费,地点21,开水,2014/09/05 08:32:33,6.6,121.75
20901,POS消费,地点248,超市,2014/09/05 08:32:50,0.5,121.25
20901,POS消费,地点193,食堂,2014/09/05 11:37:08,10.0,111.25
20901,POS消费,地点277,食堂,2014/09/05 11:38:09,1.6,109.65
20901,POS消费,地点691,开水,2014/09/05 14:07:12,0.02,109.63
20901,POS消费,地点21,开水,2014/09/05 18:10:57,9.0,100.63
20901,POS消费,地点280,食堂,2014/09/05 18:17:17,3.6,97.03
20901,POS消费,地点1036,食堂,2014/09/05 18:18:49,1.0,96.03
20901,POS消费,地点190,超市,2014/09/05 21:37:26,17.8,78.23
20901,POS消费,地点627,淋浴,2014/09/05 23:30:00,0.6,77.63
20901,POS消费,地点629,开水,2014/09/06 11:21:51,0.01,77.62
20901,POS消费,地点217,食堂,2014/09/06 11:44:05,10.0,67.62
20901,POS消费,地点277,食堂,2014/09/06 11:44:24,2.0,65.62
20901,POS消费,地点195,超市,2014/09/06 16:59:57,38.2,27.42
20901,POS消费,地点72,食堂,2014/09/07 07:58:51,1.8,21.32
20901,POS消费,地点60,食堂,2014/09/07 08:02:53,0.5,23.12
20901,POS消费,地点61,食堂,2014/09/07 08:05:30,3.2,23.62
20901,POS消费,地点272,食堂,2014/09/08 12:13:17,10.0,10.92
20901,POS消费,地点277,食堂,2014/09/08 12:14:12,2.0,8.92
20901,POS消费,地点217,食堂,2014/09/08 17:41:46,5.0,3.92
20901,POS消费,地点42,淋浴,2014/09/09 10:26:49,0.4,275.02
20901,卡充值,,,2014/09/09 12:35:10,200.0,203.32
20901,POS消费,地点277,食堂,2014/09/09 17:41:10,6.7,196.62
20901,POS消费,地点1036,食堂,2014/09/09 17:42:14,5.0,191.62
20901,POS消费,地点280,食堂,2014/09/09 17:44:07,3.0,188.62
20901,POS消费,地点1036,食堂,2014/09/09 17:45:15,0.6,188.02
20901,POS消费,地点1486,淋浴,2014/09/09 21:36:33,0.5,187.52
20901,POS消费,地点248,超市,2014/09/10 08:03:27,3.1,184.42
20901,POS消费,地点91,校车,2014/09/10 11:20:37,6.6,177.82
20901,POS消费,地点21,开水,2014/09/10 11:34:04,1.8,176.02
20901,POS消费,地点238,食堂,2014/09/10 18:07:26,10.0,166.02
20901,POS消费,地点277,食堂,2014/09/10 18:07:59,1.0,165.02
20901,POS消费,地点280,食堂,2014/09/10 18:08:27,3.0,162.02
20901,POS消费,地点1313,洗衣房,2014/09/11 08:15:15,3.6,157.92
20901,POS消费,地点21,开水,2014/09/11 08:58:00,6.5,151.42
20901,POS消费,地点148,开水,2014/09/11 09:41:49,0.01,151.41
20901,POS消费,地点247,食堂,2014/09/11 11:48:27,10.0,141.41
20901,POS消费,地点277,食堂,2014/09/11 11:50:30,2.5,138.91
20901,POS消费,地点232,食堂,2014/09/11 17:53:45,16.0,122.91
20901,POS消费,地点1155,食堂,2014/09/12 09:35:38,7.5,114.91
20901,POS消费,地点217,食堂,2014/09/12 11:17:38,7.0,107.91
20901,POS消费,地点280,食堂,2014/09/12 11:18:20,1.5,106.41
20901,POS消费,地点277,食堂,2014/09/12 11:19:11,2.0,104.41
20901,POS消费,地点91,校车,2014/09/12 11:28:03,5.1,99.31
20901,POS消费,地点91,校车,2014/09/12 11:28:40,5.1,94.21
20901,POS消费,地点88,食堂,2014/09/12 18:10:02,2.0,92.21
20901,POS消费,地点204,食堂,2014/09/12 18:11:48,2.0,90.21
