8555,POS消费,地点21,开水,2014/09/01 12:04:42,5.3,90.83
8555,POS消费,地点21,开水,2014/09/01 12:05:37,2.0,88.83
8555,POS消费,地点1789,开水,2014/09/01 12:35:37,0.06,88.77
8555,POS消费,地点1307,开水,2014/09/01 13:05:30,0.36,88.41
8555,POS消费,地点1307,开水,2014/09/01 14:43:54,0.41,88.0
8555,POS消费,地点1307,开水,2014/09/01 15:05:30,0.38,87.62
8555,POS消费,地点21,开水,2014/09/01 17:48:22,5.0,82.62
8555,POS消费,地点1033,淋浴,2014/09/01 22:11:44,1.5,81.12
8555,POS消费,地点1033,淋浴,2014/09/01 22:29:35,0.2,80.92
8555,POS消费,地点1307,开水,2014/09/02 07:57:23,0.33,80.59
8555,POS消费,地点232,食堂,2014/09/02 12:15:42,8.0,72.59
8555,POS消费,地点232,食堂,2014/09/02 17:20:57,4.5,68.09
8555,POS消费,地点21,开水,2014/09/02 17:49:57,1.5,66.59
8555,POS消费,地点1839,淋浴,2014/09/02 23:13:05,1.4,65.19
8555,POS消费,地点1839,淋浴,2014/09/02 23:28:39,0.1,65.09
8555,POS消费,地点1307,开水,2014/09/03 09:44:05,0.39,64.7
8555,POS消费,地点91,校车,2014/09/03 11:58:51,5.0,59.7
8555,POS消费,地点21,开水,2014/09/03 12:01:23,0.45,59.25
8555,POS消费,地点232,食堂,2014/09/03 17:51:51,4.5,54.75
8555,POS消费,地点21,开水,2014/09/04 12:03:40,4.4,50.35
8555,POS消费,地点21,开水,2014/09/04 12:04:06,1.5,48.85
8555,POS消费,地点295,校车,2014/09/04 13:21:28,4.0,44.85
8555,POS消费,地点195,超市,2014/09/04 14:22:16,9.9,34.95
8555,POS消费,地点1392,校车,2014/09/04 14:53:14,2.0,32.95
8555,POS消费,地点248,超市,2014/09/04 16:15:17,6.5,26.45
8555,POS消费,地点26,图书馆,2014/09/04 16:19:49,6.3,20.15
8555,POS消费,地点1307,开水,2014/09/04 18:20:40,0.39,19.76
8555,POS消费,地点232,食堂,2014/09/04 18:33:42,6.0,13.76
8555,POS消费,地点1033,淋浴,2014/09/04 23:31:39,1.5,12.26
8555,POS消费,地点21,开水,2014/09/05 08:21:13,4.0,8.26
8555,POS消费,地点21,开水,2014/09/05 08:21:19,4.0,4.26
8555,POS消费,地点21,开水,2014/09/05 08:21:25,4.0,0.26
8555,卡充值,,,2014/09/05 12:23:51,100.0,100.26
8555,POS消费,地点91,校车,2014/09/05 17:41:39,5.4,94.86
8555,POS消费,地点21,开水,2014/09/05 17:42:07,1.5,93.36
8555,POS消费,地点26,图书馆,2014/09/05 19:16:34,7.8,85.56
8555,POS消费,地点1307,开水,2014/09/05 23:44:09,0.37,85.19
8555,POS消费,地点232,食堂,2014/09/06 11:25:36,6.0,79.19
8555,POS消费,地点232,食堂,2014/09/06 11:34:27,1.0,78.19
8555,POS消费,地点1434,淋浴,2014/09/06 17:08:11,1.5,76.69
8555,POS消费,地点21,开水,2014/09/06 18:43:42,5.4,71.29
8555,POS消费,地点21,开水,2014/09/07 09:23:15,1.8,69.49
8555,POS消费,地点21,开水,2014/09/07 09:23:32,0.5,68.99
8555,POS消费,地点232,食堂,2014/09/07 12:00:30,7.0,61.99
8555,POS消费,地点1307,开水,2014/09/07 22:41:34,0.38,61.61
8555,POS消费,地点21,开水,2014/09/08 09:42:57,2.5,59.11
8555,POS消费,地点2055,淋浴,2014/09/08 22:29:25,0.2,58.91
8555,POS消费,地点1557,淋浴,2014/09/08 22:31:00,1.9,57.01
8555,POS消费,地点21,开水,2014/09/09 08:04:49,2.6,54.41
8555,POS消费,地点21,开水,2014/09/09 08:05:03,0.8,53.61
8555,POS消费,地点21,开水,2014/09/09 08:05:20,0.2,53.41
8555,POS消费,地点21,开水,2014/09/09 12:02:16,3.9,49.51
8555,POS消费,地点21,开水,2014/09/09 12:02:53,1.5,48.01
8555,卡充值,,,2014/09/09 12:20:07,500.0,548.01
8555,POS消费,地点1307,开水,2014/09/09 13:02:02,0.39,547.62
8555,POS消费,地点232,食堂,2014/09/09 17:48:36,4.5,543.12
8555,POS消费,地点999,淋浴,2014/09/09 21:50:10,0.8,542.32
8555,POS消费,地点21,开水,2014/09/10 08:33:26,1.8,540.52
8555,POS消费,地点21,开水,2014/09/10 08:33:46,0.8,539.72
8555,POS消费,地点6,淋浴,2014/09/10 12:03:49,14.2,525.52
8555,POS消费,地点91,校车,2014/09/10 12:09:39,0.6,524.92
8555,POS消费,地点91,校车,2014/09/10 18:31:03,5.0,519.92
8555,POS消费,地点248,超市,2014/09/10 18:52:08,7.0,512.92
8555,POS消费,地点999,淋浴,2014/09/10 23:43:33,1.2,511.72
8555,POS消费,地点1307,开水,2014/09/11 08:48:31,0.37,511.35
8555,POS消费,地点21,开水,2014/09/11 09:04:29,2.0,509.35
8555,POS消费,地点21,开水,2014/09/11 09:04:46,0.8,508.55
8555,POS消费,地点91,校车,2014/09/11 11:53:01,4.0,504.55
8555,POS消费,地点21,开水,2014/09/11 11:53:32,0.45,504.1
8555,POS消费,地点21,开水,2014/09/11 17:52:03,5.0,499.1
8555,POS消费,地点21,开水,2014/09/11 18:13:39,2.2,496.9
8555,POS消费,地点21,开水,2014/09/12 09:04:27,2.8,494.1
8555,POS消费,地点21,开水,2014/09/12 09:04:50,0.8,493.3
8555,POS消费,地点6,淋浴,2014/09/12 12:01:25,8.3,485.0
8555,POS消费,地点21,开水,2014/09/13 09:09:25,1.8,481.23
8555,POS消费,地点21,开水,2014/09/13 09:09:36,0.8,480.43
8555,POS消费,地点6,淋浴,2014/09/13 11:45:02,7.44,472.99
8555,POS消费,地点21,开水,2014/09/13 11:46:26,0.7,472.29
8555,POS消费,地点21,开水,2014/09/13 18:03:33,5.0,467.29
8555,POS消费,地点21,开水,2014/09/14 09:07:36,2.8,463.29
8555,POS消费,地点21,开水,2014/09/14 09:08:02,0.8,462.49
8555,POS消费,地点1714,淋浴,2014/09/14 09:22:15,0.1,484.9
8555,POS消费,地点1714,淋浴,2014/09/14 09:22:19,1.5,483.4
8555,POS消费,地点1307,开水,2014/09/14 09:26:08,0.37,483.03
8555,POS消费,地点1033,淋浴,2014/09/14 09:26:31,1.2,466.09
8555,POS消费,地点21,开水,2014/09/14 12:24:44,2.5,459.99
8555,POS消费,地点21,开水,2014/09/14 12:25:23,1.5,458.49
8555,POS消费,地点232,食堂,2014/09/14 12:37:06,5.7,452.79
8555,POS消费,地点999,淋浴,2014/09/14 22:09:51,1.4,451.39
8555,POS消费,地点21,开水,2014/09/15 08:09:06,0.8,450.59
8555,POS消费,地点21,开水,2014/09/15 08:10:25,1.0,449.59
8555,POS消费,地点232,食堂,2014/09/15 11:58:10,5.0,444.59
8555,POS消费,地点21,开水,2014/09/15 14:01:12,2.7,441.89
8555,POS消费,地点232,食堂,2014/09/15 18:30:25,5.0,436.89
8555,POS消费,地点1307,开水,2014/09/15 22:39:25,0.37,436.52
8555,POS消费,地点1033,淋浴,2014/09/15 23:00:51,1.4,435.12
8555,POS消费,地点21,开水,2014/09/16 08:44:17,0.8,434.32
8555,POS消费,地点21,开水,2014/09/16 08:44:33,0.8,433.52
8555,POS消费,地点232,食堂,2014/09/16 12:00:25,6.0,427.52
8555,POS消费,地点91,校车,2014/09/16 12:03:15,0.65,426.87
8555,POS消费,地点91,校车,2014/09/16 18:02:59,10.0,416.87
8555,POS消费,地点21,开水,2014/09/16 18:25:34,4.4,412.47
8555,POS消费,地点21,开水,2014/09/17 09:30:39,1.8,410.67
8555,POS消费,地点21,开水,2014/09/17 09:31:19,2.0,408.67
8555,POS消费,地点91,校车,2014/09/17 12:01:40,10.0,398.67
8555,POS消费,地点1307,开水,2014/09/17 13:16:59,0.34,398.33
8555,POS消费,地点91,校车,2014/09/17 17:49:55,4.8,393.53
8555,POS消费,地点248,超市,2014/09/17 18:08:53,7.0,386.53
8555,POS消费,地点21,开水,2014/09/17 21:53:55,2.9,383.63
8555,POS消费,地点1307,开水,2014/09/17 23:36:46,0.33,383.3
8555,POS消费,地点21,开水,2014/09/18 08:54:08,1.8,381.5
8555,POS消费,地点21,开水,2014/09/18 08:55:06,2.0,379.5
8555,POS消费,地点232,食堂,2014/09/18 12:02:40,6.0,373.5
8555,POS消费,地点21,开水,2014/09/18 13:21:21,7.0,366.5
8555,POS消费,地点232,食堂,2014/09/18 17:14:42,6.0,360.5
8555,POS消费,地点1434,淋浴,2014/09/18 21:53:44,1.2,359.3
8555,POS消费,地点1434,淋浴,2014/09/18 22:19:35,0.5,358.8
8555,POS消费,地点1434,淋浴,2014/09/18 22:25:23,1.4,357.4
8555,POS消费,地点1307,开水,2014/09/19 07:56:53,0.34,357.06
8555,POS消费,地点21,开水,2014/09/19 08:22:23,0.8,356.26
8555,POS消费,地点21,开水,2014/09/19 08:22:33,1.0,355.26
8555,POS消费,地点21,开水,2014/09/19 08:23:02,0.3,354.96
8555,POS消费,地点21,开水,2014/09/19 08:23:08,0.5,354.46
8555,POS消费,地点91,校车,2014/09/19 12:01:05,4.8,349.66
8555,POS消费,地点232,食堂,2014/09/19 17:24:57,5.0,344.66
8555,POS消费,地点21,开水,2014/09/19 21:47:39,2.9,341.76
8555,POS消费,地点1307,开水,2014/09/20 09:01:25,0.39,341.37
8555,POS消费,地点21,开水,2014/09/20 09:33:12,1.8,339.57
8555,POS消费,地点21,开水,2014/09/20 09:33:41,2.0,337.57
