27618,卡片开户,,,2014/07/10 12:42:48,0.0,0.0
27618,卡充值,,,2014/08/29 15:38:09,100.0,100.0
27618,POS消费,地点757,淋浴,2014/08/29 22:37:44,0.6,99.4
27618,POS消费,地点757,淋浴,2014/08/29 22:44:06,0.1,99.3
27618,POS消费,地点757,淋浴,2014/08/29 22:59:12,0.2,97.6
27618,POS消费,地点757,淋浴,2014/08/29 23:08:36,1.5,97.8
27618,POS消费,地点757,淋浴,2014/08/29 23:09:00,0.5,97.1
27618,POS消费,地点757,淋浴,2014/08/29 23:09:04,0.5,96.6
27618,POS消费,地点195,超市,2014/08/30 09:05:17,0.7,95.9
27618,POS消费,地点118,食堂,2014/08/31 07:39:46,11.0,84.9
27618,POS消费,地点264,食堂,2014/08/31 11:46:47,10.6,74.3
27618,POS消费,地点1847,食堂,2014/08/31 11:57:16,4.0,70.3
27618,POS消费,地点307,食堂,2014/08/31 17:27:57,1.0,63.7
27618,POS消费,地点182,食堂,2014/08/31 17:29:42,5.6,64.7
27618,POS消费,地点192,超市,2014/08/31 22:21:57,24.1,39.6
27618,POS消费,地点139,开水,2014/08/31 23:50:13,0.04,39.56
