8692,POS消费,地点57,食堂,2013/09/01 09:06:26,2.3,117.09
8692,POS消费,地点72,食堂,2013/09/01 11:59:28,4.6,112.49
8692,POS消费,地点21,开水,2013/09/01 17:50:59,4.6,107.89
8692,POS消费,地点236,食堂,2013/09/01 17:51:53,3.6,104.29
8692,POS消费,地点91,校车,2013/09/02 07:50:53,2.4,101.61
8692,POS消费,地点19,开水,2013/09/02 08:43:14,0.14,104.15
8692,POS消费,地点19,开水,2013/09/02 08:43:46,0.14,104.01
8692,POS消费,地点91,校车,2013/09/02 12:06:23,12.9,88.71
8692,POS消费,地点235,食堂,2013/09/02 18:15:07,2.0,82.31
8692,POS消费,地点21,开水,2013/09/02 18:15:16,4.4,84.31
8692,POS消费,地点172,淋浴,2013/09/02 23:05:57,0.6,81.71
8692,POS消费,地点19,开水,2013/09/03 07:39:05,0.14,81.57
8692,POS消费,地点21,开水,2013/09/03 08:13:32,3.3,78.27
8692,POS消费,地点61,食堂,2013/09/03 11:52:32,3.6,74.67
8692,POS消费,地点69,食堂,2013/09/03 11:54:00,3.0,71.67
8692,POS消费,地点124,食堂,2013/09/03 17:51:22,3.0,68.67
8692,POS消费,地点21,开水,2013/09/03 18:12:28,2.0,66.67
8692,POS消费,地点218,食堂,2013/09/03 18:23:10,4.3,62.37
8692,POS消费,地点91,校车,2013/09/04 08:03:16,2.2,60.17
8692,POS消费,地点21,开水,2013/09/04 17:44:03,3.9,56.27
8692,POS消费,地点21,开水,2013/09/04 17:44:15,4.1,52.17
8692,POS消费,地点235,食堂,2013/09/04 17:49:06,2.0,50.17
8692,POS消费,地点188,超市,2013/09/05 09:12:30,25.0,25.17
8692,POS消费,地点91,校车,2013/09/05 09:19:12,0.7,24.47
8692,POS消费,地点57,食堂,2013/09/05 09:20:28,2.5,21.97
8692,POS消费,地点157,食堂,2013/09/05 12:18:23,5.6,16.37
8692,POS消费,地点235,食堂,2013/09/05 12:19:35,1.5,14.87
8692,POS消费,地点180,开水,2013/09/06 07:42:54,0.02,14.85
8692,POS消费,地点118,食堂,2013/09/06 08:10:03,5.9,8.95
8692,卡充值,,,2013/09/06 10:10:47,200.0,208.95
8692,POS消费,地点213,食堂,2013/09/06 10:26:18,3.75,205.2
8692,POS消费,地点21,开水,2013/09/06 11:42:48,1.8,197.8
8692,POS消费,地点134,食堂,2013/09/06 11:44:30,5.6,199.6
8692,POS消费,地点219,超市,2013/09/06 17:43:19,3.0,194.8
8692,POS消费,地点272,食堂,2013/09/06 18:07:43,12.0,182.8
8692,POS消费,地点172,淋浴,2013/09/06 19:51:36,0.7,182.1
8692,POS消费,地点180,开水,2013/09/06 20:06:53,0.02,182.08
8692,POS消费,地点180,开水,2013/09/07 10:00:26,0.02,182.06
8692,POS消费,地点91,校车,2013/09/07 11:20:24,19.0,163.06
8692,POS消费,地点21,开水,2013/09/07 17:49:15,1.5,156.96
8692,POS消费,地点21,开水,2013/09/07 17:53:15,4.6,158.46
8692,POS消费,地点180,开水,2013/09/08 07:58:56,0.02,156.94
8692,POS消费,地点21,开水,2013/09/08 08:36:35,3.9,153.04
8692,POS消费,地点21,开水,2013/09/08 11:40:41,4.1,148.94
8692,POS消费,地点235,食堂,2013/09/08 11:45:13,1.8,147.14
8692,POS消费,地点234,食堂,2013/09/08 17:52:31,8.6,138.54
8692,POS消费,地点180,开水,2013/09/09 06:46:36,0.02,138.52
8692,POS消费,地点21,开水,2013/09/09 07:19:03,2.9,135.62
8692,POS消费,地点124,食堂,2013/09/09 11:52:10,3.0,132.62
8692,POS消费,地点124,食堂,2013/09/09 11:52:43,3.0,129.62
8692,POS消费,地点21,开水,2013/09/09 12:08:55,4.0,125.62
8692,POS消费,地点21,开水,2013/09/09 18:10:06,4.1,121.52
8692,POS消费,地点21,开水,2013/09/09 18:10:32,1.8,119.72
8692,POS消费,地点180,开水,2013/09/10 07:57:27,0.02,119.7
8692,POS消费,地点526,食堂,2013/09/10 08:18:59,5.0,114.7
8692,POS消费,地点232,食堂,2013/09/10 11:47:41,5.6,109.1
8692,POS消费,地点21,开水,2013/09/10 18:09:27,7.0,102.1
8692,POS消费,地点751,淋浴,2013/09/10 23:55:39,0.6,101.5
8692,POS消费,地点180,开水,2013/09/11 00:06:36,0.02,101.48
