16462,POS消费,地点78,其他,2013/09/01 06:43:49,0.4,385.87
16462,POS消费,地点21,开水,2013/09/01 06:50:00,0.7,392.07
16462,POS消费,地点59,食堂,2013/09/01 06:51:06,1.4,390.67
16462,POS消费,地点265,食堂,2013/09/01 11:41:04,2.2,388.47
16462,POS消费,地点246,食堂,2013/09/01 11:45:49,2.2,386.27
16462,POS消费,地点105,食堂,2013/09/02 06:43:49,0.5,385.37
16462,POS消费,地点59,食堂,2013/09/02 06:46:32,1.4,383.97
16462,POS消费,地点246,食堂,2013/09/02 12:26:09,3.2,380.77
16462,POS消费,地点27,教务处,2013/09/02 18:05:40,2.8,377.97
16462,POS消费,地点232,食堂,2013/09/02 18:07:11,8.1,369.87
16462,POS消费,地点106,开水,2013/09/03 06:22:19,0.01,369.86
16462,POS消费,地点268,食堂,2013/09/03 07:38:56,3.2,366.66
16462,POS消费,地点204,食堂,2013/09/03 15:43:04,6.5,360.16
16462,POS消费,地点192,超市,2013/09/03 15:59:03,30.0,330.16
16462,POS消费,地点192,超市,2013/09/03 15:59:07,6.5,323.66
16462,POS消费,地点818,食堂,2013/09/04 07:30:25,2.63,321.03
16462,POS消费,地点838,食堂,2013/09/04 11:46:56,6.4,314.63
16462,POS消费,地点106,开水,2013/09/04 12:10:55,0.01,314.62
16462,POS消费,地点527,食堂,2013/09/04 17:53:11,9.6,305.02
16462,POS消费,地点256,食堂,2013/09/04 21:18:47,7.1,288.92
16462,POS消费,地点21,开水,2013/09/04 21:19:04,9.0,296.02
16462,POS消费,地点256,食堂,2013/09/04 21:26:51,1.5,287.42
16462,POS消费,地点821,食堂,2013/09/05 07:30:42,2.0,285.42
16462,POS消费,地点821,食堂,2013/09/05 07:30:45,1.0,284.42
16462,POS消费,地点527,食堂,2013/09/05 17:43:40,8.6,275.82
16462,POS消费,地点106,开水,2013/09/05 21:14:01,0.01,275.81
16462,POS消费,地点818,食堂,2013/09/06 11:08:02,8.4,267.41
16462,POS消费,地点114,食堂,2013/09/06 11:13:22,2.0,265.41
16462,POS消费,地点589,淋浴,2013/09/06 18:01:00,0.4,265.01
16462,POS消费,地点21,开水,2013/09/06 22:44:06,0.01,265.0
16462,POS消费,地点244,食堂,2013/09/07 07:05:57,3.43,261.57
16462,POS消费,地点21,开水,2013/09/07 11:30:13,3.4,258.17
16462,POS消费,地点21,开水,2013/09/07 17:24:44,3.0,255.17
16462,POS消费,地点21,开水,2013/09/07 17:28:17,0.8,254.37
16462,POS消费,地点819,食堂,2013/09/08 07:07:14,2.63,251.74
16462,POS消费,地点265,食堂,2013/09/08 11:23:59,1.2,250.54
16462,POS消费,地点587,淋浴,2013/09/08 17:33:39,0.6,249.94
16462,POS消费,地点106,开水,2013/09/08 21:05:23,0.01,249.93
16462,POS消费,地点819,食堂,2013/09/09 07:07:34,3.63,246.3
16462,POS消费,地点240,食堂,2013/09/09 11:29:28,4.6,241.7
16462,POS消费,地点219,超市,2013/09/09 15:06:35,2.0,239.7
16462,POS消费,地点262,食堂,2013/09/09 17:21:23,5.0,234.7
16462,POS消费,地点587,淋浴,2013/09/09 17:34:19,0.4,234.3
16462,POS消费,地点112,开水,2013/09/09 21:05:30,0.2,234.1
16462,POS消费,地点106,开水,2013/09/09 21:07:44,0.01,234.09
16462,POS消费,地点21,开水,2013/09/10 07:39:02,2.0,232.09
16462,POS消费,地点21,开水,2013/09/10 12:04:40,4.5,227.59
16462,POS消费,地点587,淋浴,2013/09/10 20:12:35,0.4,227.19
16462,POS消费,地点106,开水,2013/09/10 20:28:47,0.01,227.18
16462,POS消费,地点91,校车,2013/09/11 07:38:21,3.8,223.38
16462,POS消费,地点838,食堂,2013/09/11 11:57:56,8.6,214.78
16462,POS消费,地点219,超市,2013/09/11 14:41:56,4.0,210.78
16462,POS消费,地点818,食堂,2013/09/11 17:46:37,6.6,204.18
16462,POS消费,地点841,食堂,2013/09/11 17:51:32,1.8,202.38
16462,POS消费,地点106,开水,2013/09/11 21:11:28,0.01,202.37
16462,POS消费,地点818,食堂,2013/09/12 07:32:14,3.4,198.97
16462,POS消费,地点818,食堂,2013/09/12 11:51:36,5.6,190.47
16462,POS消费,地点257,食堂,2013/09/12 11:53:32,2.9,196.07
16462,POS消费,地点596,淋浴,2013/09/12 14:44:06,0.6,189.87
16462,POS消费,地点168,食堂,2013/09/12 17:56:04,5.5,184.37
16462,POS消费,地点204,食堂,2013/09/12 18:02:08,1.0,183.37
16462,POS消费,地点283,食堂,2013/09/12 18:08:04,5.5,177.87
16462,POS消费,地点91,校车,2013/09/13 07:38:42,1.0,176.57
16462,POS消费,地点61,食堂,2013/09/13 07:40:36,1.4,175.17
16462,POS消费,地点60,食堂,2013/09/13 07:41:09,0.3,177.57
16462,卡充值,,,2013/09/13 11:06:53,200.0,375.17
16462,POS消费,地点87,食堂,2013/09/13 11:14:02,4.6,370.57
16462,POS消费,地点82,食堂,2013/09/13 11:15:48,3.5,367.07
16462,POS消费,地点588,淋浴,2013/09/13 14:41:53,0.5,366.57
16462,POS消费,地点61,食堂,2013/09/13 17:30:47,2.4,364.17
16462,POS消费,地点72,食堂,2013/09/13 17:32:01,4.0,360.17
16462,POS消费,地点112,开水,2013/09/13 21:12:17,0.06,360.11
16462,POS消费,地点106,开水,2013/09/13 21:19:51,0.01,360.1
16462,POS消费,地点87,食堂,2013/09/14 07:47:42,3.0,357.1
16462,POS消费,地点69,食堂,2013/09/14 07:48:33,0.6,356.5
16462,POS消费,地点190,超市,2013/09/14 13:39:08,15.5,341.0
16462,POS消费,地点106,开水,2013/09/14 13:45:40,0.01,340.99
16462,POS消费,地点226,食堂,2013/09/14 17:43:48,1.9,339.09
16462,POS消费,地点21,开水,2013/09/14 17:44:33,4.0,335.09
